,motor_name,motor_price,Brand,model,engine_cap_x,classification,type_of_vehicle,Model,Year,Category,engine_cap_y,Power (hp),Engine cylinder,Engine stroke,Gearbox,Fuel capacity (lts),Transmission type,Front brakes,Rear brakes,Front suspension,Rear suspension
773,MV Agusta F3 800,21888,mv agusta,MV Agusta F3 800,798,Class 2,Sport Bikes,f3 800,2015,Sport,798.0,148.0,In-line three, four-stroke,6-speed,16.5,Chain,"Double disc. Brembo radial-type monobloc, with 4 piston",Single disc. Brembo with 2 pistons,Marzocchi UPD Telescopic fork,Sachs adjustable monoshock
774,MV Agusta F3 800,21888,mv agusta,MV Agusta F3 800,798,Class 2,Sport Bikes,f3 800,2016,Sport,798.0,148.0,In-line three, four-stroke,6-speed,16.5,Chain,"Double disc. Brembo radial-type monobloc, with 4 piston",Single disc. Brembo with 2 pistons,Marzocchi UPD Telescopic fork,Sachs adjustable monoshock
775,MV Agusta F3 800,21888,mv agusta,MV Agusta F3 800,798,Class 2,Sport Bikes,f3 800,2017,Sport,798.0,148.0,In-line three, four-stroke,6-speed,16.5,Chain,"Double disc. Brembo radial-type monobloc, with 4 piston",Single disc. Brembo with 2 pistons,Marzocchi UPD Telescopic fork,Sachs adjustable monoshock
776,MV Agusta F3 800,21888,mv agusta,MV Agusta F3 800,798,Class 2,Sport Bikes,f3 800,2018,Sport,798.0,148.0,In-line three, four-stroke,6-speed,16.5,Chain,"Double disc. Brembo radial-type monobloc, with 4 piston",Single disc. Brembo with 2 pistons,Marzocchi UPD Telescopic fork,Sachs adjustable monoshock
777,MV Agusta F3 800,21888,mv agusta,MV Agusta F3 800,798,Class 2,Sport Bikes,f3 800,2019,Sport,798.0,144.0,In-line three, four-stroke,6-speed,16.5,Chain,"Double disc. Brembo radial-type monobloc, with 4 piston",Single disc. Brembo with 2 pistons,Marzocchi UPD Telescopic fork,Sachs adjustable monoshock
778,MV Agusta F3 800,21888,mv agusta,MV Agusta F3 800,798,Class 2,Sport Bikes,f3 800,2020,Sport,798.0,148.0,In-line three, four-stroke,6-speed,16.5,Chain,"Double disc. Brembo radial-type monobloc, with 4 piston",Single disc. Brembo with 2 pistons,Marzocchi UPD Telescopic fork,Sachs adjustable monoshock
779,MV Agusta F3 800,21888,mv agusta,MV Agusta F3 800,798,Class 2,Sport Bikes,f3 800,2021,Sport,798.0,148.0,In-line three, four-stroke,6-speed,16.5,Chain,"Double disc. Brembo radial-type monobloc, with 4 piston. ABS.",Single disc. Brembo with 2 pistons. ABS.,Marzocchi “UPSIDE DOWN” telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment.,"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment."
780,Ducati Multistrada 950,43277,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2017,Allround,937.0,160.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Floating disc. Two-piston calipers. ,KYB 48 mm fully adjustable USD fork,Fully adjustable Sachs monoshock unit. Remote spring preload adjustment. Aluminium double-sided swingarm
781,Ducati Multistrada 950,43277,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2018,Allround,937.0,113.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Floating disc. Two-piston calipers. ,KYB 48 mm fully adjustable USD fork,Fully adjustable Sachs monoshock unit. Remote spring preload adjustment. Aluminium double-sided swingarm
782,Ducati Multistrada 950,43277,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2019,Allround,937.0,113.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Floating disc. Two-piston calipers. ,KYB 48 mm fully adjustable USD fork,Fully adjustable Sachs monoshock unit. Remote spring preload adjustment. Aluminium double-sided swingarm
783,Ducati Multistrada 950,43277,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2020,Allround,937.0,113.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Floating disc. Two-piston calipers. ,KYB 48 mm fully adjustable USD fork,"Fully adjustable monoshock, Remote spring preload adjustment, Aluminium double-sided swingarm."
784,Ducati Multistrada 950,43277,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2021,Allround,937.0,113.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,"Single disc. Two-piston floating caliper, Bosch ABS ",KYB 48 mm fully adjustable USD fork,"Fully adjustable monoshock, Remote spring preload adjustment, Aluminium double-sided swingarm."
785,Ducati Multistrada 950,42700,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2017,Allround,937.0,160.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Floating disc. Two-piston calipers. ,KYB 48 mm fully adjustable USD fork,Fully adjustable Sachs monoshock unit. Remote spring preload adjustment. Aluminium double-sided swingarm
786,Ducati Multistrada 950,42700,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2018,Allround,937.0,113.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Floating disc. Two-piston calipers. ,KYB 48 mm fully adjustable USD fork,Fully adjustable Sachs monoshock unit. Remote spring preload adjustment. Aluminium double-sided swingarm
787,Ducati Multistrada 950,42700,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2019,Allround,937.0,113.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Floating disc. Two-piston calipers. ,KYB 48 mm fully adjustable USD fork,Fully adjustable Sachs monoshock unit. Remote spring preload adjustment. Aluminium double-sided swingarm
788,Ducati Multistrada 950,42700,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2020,Allround,937.0,113.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Floating disc. Two-piston calipers. ,KYB 48 mm fully adjustable USD fork,"Fully adjustable monoshock, Remote spring preload adjustment, Aluminium double-sided swingarm."
789,Ducati Multistrada 950,42700,ducati,Ducati Multistrada 950,937,Class 2,Sport Tourers,multistrada 950,2021,Allround,937.0,113.0,V2, four-stroke,6-speed,20.0,Chain,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,"Single disc. Two-piston floating caliper, Bosch ABS ",KYB 48 mm fully adjustable USD fork,"Fully adjustable monoshock, Remote spring preload adjustment, Aluminium double-sided swingarm."
790,Yamaha MT-09,9800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2014,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
791,Yamaha MT-09,9800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2015,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
792,Yamaha MT-09,9800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2016,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
793,Yamaha MT-09,9800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2017,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
794,Yamaha MT-09,9800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2018,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, fully adjustable","Single shock, adjustable preload and rebound damping"
795,Yamaha MT-09,9800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2019,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
796,Yamaha MT-09,9800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2021,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
797,Yamaha MT-09,9800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2022,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
798,Yamaha MT-09,17800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2014,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
799,Yamaha MT-09,17800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2015,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
800,Yamaha MT-09,17800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2016,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
801,Yamaha MT-09,17800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2017,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
802,Yamaha MT-09,17800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2018,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, fully adjustable","Single shock, adjustable preload and rebound damping"
803,Yamaha MT-09,17800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2019,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
804,Yamaha MT-09,17800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2021,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
805,Yamaha MT-09,17800,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2022,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
806,Yamaha MT-09,9500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2014,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
807,Yamaha MT-09,9500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2015,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
808,Yamaha MT-09,9500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2016,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
809,Yamaha MT-09,9500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2017,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
810,Yamaha MT-09,9500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2018,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, fully adjustable","Single shock, adjustable preload and rebound damping"
811,Yamaha MT-09,9500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2019,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
812,Yamaha MT-09,9500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2021,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
813,Yamaha MT-09,9500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2022,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
814,Yamaha MT-09,11188,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2014,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
815,Yamaha MT-09,11188,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2015,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
816,Yamaha MT-09,11188,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2016,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
817,Yamaha MT-09,11188,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2017,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
818,Yamaha MT-09,11188,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2018,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, fully adjustable","Single shock, adjustable preload and rebound damping"
819,Yamaha MT-09,11188,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2019,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
820,Yamaha MT-09,11188,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2021,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
821,Yamaha MT-09,11188,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2022,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
822,Yamaha MT-09,18500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2014,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
823,Yamaha MT-09,18500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2015,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
824,Yamaha MT-09,18500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2016,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
825,Yamaha MT-09,18500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2017,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. Hydraulic. ,Single disc. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
826,Yamaha MT-09,18500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2018,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, fully adjustable","Single shock, adjustable preload and rebound damping"
827,Yamaha MT-09,18500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2019,Naked bike,847.0,113.0,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,Telescopic forks,"Swingarm, (Link type suspension)"
828,Yamaha MT-09,18500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2021,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
829,Yamaha MT-09,18500,yamaha,Yamaha MT-09,847,Class 2,Street Bikes,mt-09,2022,Naked bike,890.0,,In-line three, four-stroke,6-speed,14.0,Chain,Double disc. ABS. Hydraulic. ,Single disc. ABS. Hydraulic. ,"41mm inverted fork, adjustable preload, compression and rebound","Single shock, adjustable preload and rebound damping"
830,Kawasaki Versys-X 300,20000,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2020,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. Optional ABS,Single disc. Optional ABS,Telescopic fork,Uni-Trak® swingarm
831,Kawasaki Versys-X 300,20000,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2021,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. ABS,Single disc. ABS,Telescopic fork,Uni-Trak® swingarm
832,Kawasaki Versys-X 300,20000,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2022,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. ABS,Single disc. ABS,Telescopic fork,Uni-Trak® swingarm
833,Kawasaki Versys-X 300,16577,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2020,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. Optional ABS,Single disc. Optional ABS,Telescopic fork,Uni-Trak® swingarm
834,Kawasaki Versys-X 300,16577,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2021,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. ABS,Single disc. ABS,Telescopic fork,Uni-Trak® swingarm
835,Kawasaki Versys-X 300,16577,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2022,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. ABS,Single disc. ABS,Telescopic fork,Uni-Trak® swingarm
836,Kawasaki Versys-X 300,32000,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2020,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. Optional ABS,Single disc. Optional ABS,Telescopic fork,Uni-Trak® swingarm
837,Kawasaki Versys-X 300,32000,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2021,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. ABS,Single disc. ABS,Telescopic fork,Uni-Trak® swingarm
838,Kawasaki Versys-X 300,32000,kawasaki,Kawasaki Versys-X 300,296,Class 2A,Sport Tourers,versys-x 300,2022,Allround,296.0,,Twin, four-stroke,6-speed,17.0,Chain,Single disc. ABS,Single disc. ABS,Telescopic fork,Uni-Trak® swingarm
